filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
KS2022.txt,Kansas,Kelly_Laura,72,1,Big companies opening new divisions.,big,company,.56724656
KS2022.txt,Kansas,Kelly_Laura,72,1,But our resolve to keep the state checkbook balanced is paying off in a big way.,resolve,pay,.31710318
KS2022.txt,Kansas,Kelly_Laura,72,1,"In every corner of our state, ordinary people continue to do extraordinary things.",people,continue,.47212568
KS2022.txt,Kansas,Kelly_Laura,72,1,"Most importantly, the child advocate will make sure kids in our care are healthier and safer.",sure,kid,.41167319
KS2022.txt,Kansas,Kelly_Laura,72,1,One of Buck’s more delightful sayings was: “Hold hands with the person next to you.,hold,hand,.52648205
KS2022.txt,Kansas,Kelly_Laura,72,1,"Thanks to the good work of the people in this Chamber, I have signed 187 bipartisan bills.",bipartisan,bill,.49771583
KS2022.txt,Kansas,Kelly_Laura,72,1,He has rebuilt Commerce programs to - once again - make Kansas nationally and globally competitive.,he,rebuild,.38331634
KS2022.txt,Kansas,Kelly_Laura,72,1,"Just as important, however, is the strength of our public education system.",public,education,.26123583
KS2022.txt,Kansas,Kelly_Laura,72,1,A bi-partisan bill that extends the tax credit program that helps Kansas start- ups succeed.,that,help,.59718406
KS2022.txt,Kansas,Kelly_Laura,72,1,"Every day we delay costs Kansas families money, each and every day.",cost,money,.35520637
KS2022.txt,Kansas,Kelly_Laura,72,1,Lynn has already returned more than $5 million dollars of unclaimed property to the rightful owners.,return,dollar,.47935995
KS2022.txt,Kansas,Kelly_Laura,72,1,He has spearheaded efforts to help small businesses weather the pandemic.,weather,pandemic,.30116722
KS2022.txt,Kansas,Kelly_Laura,72,1,Social media feeds you're afraid to look at anymore.,medium,feed,.48427874
KS2022.txt,Kansas,Kelly_Laura,72,1,"Senator Dole once told us: “In politics, honorable compromise is no sin.",dole,tell,.45493236
KS2022.txt,Kansas,Kelly_Laura,72,1,And to present a blueprint for the final year of my first term.,present,blueprint,.53808373
KS2022.txt,Kansas,Kelly_Laura,72,1,Today I'm announcing that my budget includes a total freeze on college tuition increases.,budget,include,.51263696
KS2022.txt,Kansas,Kelly_Laura,72,1,A bi-partisan bill to support our military families and encourage them to stay in Kansas.,partisan,bill,.59132469
KS2022.txt,Kansas,Kelly_Laura,72,1,All of you seated here are serving during a uniquely challenging moment in our state’s history.,challenging,moment,.491308
KS2022.txt,Kansas,Kelly_Laura,72,1,"To all the Kansas teachers out there, we thank you.",thank,you,.44988889
KS2022.txt,Kansas,Kelly_Laura,72,1,They do stimulate economic activity.,economic,activity,.52472568
KS2022.txt,Kansas,Kelly_Laura,72,1,Family members you can barely talk to.,you,talk,.54055506
