filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
NY2022.txt,New York,Hochul_Kathy,64,1,We know that women are always held to a higher standard.,high,standard,.57034886
NY2022.txt,New York,Hochul_Kathy,64,1,The farmers who supply restaurant kitchens – and our own – need a lifeline as well.,supply,kitchen,.26643935
NY2022.txt,New York,Hochul_Kathy,64,1,"And in pursuit of this, millions found their way here, to us.",million,find,.53822684
NY2022.txt,New York,Hochul_Kathy,64,1,"And thank you to Pastor Soloman Dees and to Allie Navarette, for representing the Girl Scouts so well.",thank,you,.44988889
NY2022.txt,New York,Hochul_Kathy,64,1,They need it now and they’re going to get it.,they,go,.5209071
NY2022.txt,New York,Hochul_Kathy,64,1,We’ve endured so much hardship over these past two years.,past,year,.52166069
NY2022.txt,New York,Hochul_Kathy,64,1,"Connecting neighborhoods, connecting people to jobs and connecting people to their families.",connect,people,.38175246
NY2022.txt,New York,Hochul_Kathy,64,1,"We need to focus on addressing the root causes of homelessness unmet mental health needs: poverty, addiction, and housing insecurity.",mental,need,.5128178
NY2022.txt,New York,Hochul_Kathy,64,1,"To be sure, I have a deep reverence for our State’s remarkable past.",deep,reverence,.87268537
NY2022.txt,New York,Hochul_Kathy,64,1,"And in response, we never fail to defy the odds and rise to new heights.",new,height,.53512812
NY2022.txt,New York,Hochul_Kathy,64,1,"My fellow New Yorkers, members of the legislature, the time has come for a new American Dream.",time,come,.56568104
NY2022.txt,New York,Hochul_Kathy,64,1,"We need to focus on addressing the root causes of homelessness unmet mental health needs: poverty, addiction, and housing insecurity.",address,cause,.59575504
NY2022.txt,New York,Hochul_Kathy,64,1,"We need to reconnect neighborhoods that were severed by asphalt highways, disproportionately impacting communities of color.",impact,community,.51746267
NY2022.txt,New York,Hochul_Kathy,64,1,This will also begin to address the workforce shortage so many farms struggle with.,farm,struggle,.65322202
NY2022.txt,New York,Hochul_Kathy,64,1,Time in a tire repair shop after hitting a pothole adds more stress than anyone needs.,anyone,need,.35723278
NY2022.txt,New York,Hochul_Kathy,64,1,to once again allow the sale of to-go drinks – a critical revenue stream during the lean times last year.,lean,time,.6275903
NY2022.txt,New York,Hochul_Kathy,64,1,This crisis has created an opportunity to redefine ourselves – and we must embrace it.,crisis,create,.73215348
NY2022.txt,New York,Hochul_Kathy,64,1,There’s one more critical piece of our plan to rebuild our infrastructure — making it more resilient against climate change.,it,resilient,.51804239
NY2022.txt,New York,Hochul_Kathy,64,1,"So today, I am outlining a vision to make SUNY the BEST statewide public higher education system in the nation.",high,system,.45122012
NY2022.txt,New York,Hochul_Kathy,64,1,"To help offset these costs, we will provide a tax credit for COVID-related purchases, like outdoor heaters and seating.",outdoor,heater,.23738174
NY2022.txt,New York,Hochul_Kathy,64,1,We need to continually pass the baton to new leaders with different perspectives and fresh ideas.,pass,baton,.59501368
NY2022.txt,New York,Hochul_Kathy,64,1,"More than giving people jobs, he gave people hope.",give,hope,.55024058
NY2022.txt,New York,Hochul_Kathy,64,1,I will introduce legislation to replace that commission with a new ethics enforcement watchdog.,replace,commission,.65211886
NY2022.txt,New York,Hochul_Kathy,64,1,New Yorkers demand the best and that’s exactly what they’re going to get.,demand,good,.49258178
