filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Because, and make no mistake, at some future date, there will be another disruption to our supply chain.",make,mistake,.57560307
AK2022.txt,Alaska,Dunleavy_Mike,61,0,The economic devastation hit Alaska like no other state.,devastation,hit,.77762187
AK2022.txt,Alaska,Dunleavy_Mike,61,0,To honor the people who sent us here and work on their behalf?,who,send,.42056361
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We’ll also continue to lead on protecting Alaskans’ medical freedoms.,medical,freedom,.71513158
AK2022.txt,Alaska,Dunleavy_Mike,61,0,My administration cannot – it will not – accept these tragic outcomes as beyond our control.,it,will,.39521295
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"May God bless you all, and may God continue to bless the Great State of Alaska.",god,continue,.63588715
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Every state, every nation, has been confronted with this pandemic, and its periodic surges as new variants emerge.",surge,emerge,.57743013
AK2022.txt,Alaska,Dunleavy_Mike,61,0,The storms have required state disaster declarations covering almost half of our boroughs and the communities they include.,cover,half,.4070026
AK2022.txt,Alaska,Dunleavy_Mike,61,0,I will not stand idly by and allow Washington to throttle Alaska’s future without a fight .,washington,throttle,.44658741
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"May God bless you all, and may God continue to bless the Great State of Alaska.",bless,you,.57595164
AK2022.txt,Alaska,Dunleavy_Mike,61,0,The murder rate has declined by a whopping 31 percent from 2019 to 2020.,whopping,percent,.66809136
AK2022.txt,Alaska,Dunleavy_Mike,61,0,Good things really can happen when we work together.,thing,happen,.39774638
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Because, and make no mistake, at some future date, there will be another disruption to our supply chain.",future,date,.53783935
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"After losing custody of her children, she turned to drugs to numb the pain.",lose,custody,.61290038
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Never again can we put criminals ahead of victims, or social engineering ahead of public safety.",public,safety,.42228162
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"This can generate a surplus this year, and next, even without one-time federal funds.",federal,fund,.32163456
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We’ve learned with the latest variant that it won’t be vaccinated away.,late,variant,.38650322
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Again, good policies and decisive action can make all the difference.",decisive,action,.49595711
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We take great pride in being Alaskans.,take,pride,.48860264
AK2022.txt,Alaska,Dunleavy_Mike,61,0,My administration cannot – it will not – accept these tragic outcomes as beyond our control.,tragic,outcome,.24190736
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Without economic opportunity, without safety, without good schools, the next generation of Alaskans may look South.",generation,look,.49025914
AK2022.txt,Alaska,Dunleavy_Mike,61,0,It’s not the State’s job to make those decisions for you.,make,decision,.62323725
AK2022.txt,Alaska,Dunleavy_Mike,61,0,I envision an Alaska where our people and our most vulnerable feel safer tomorrow than they did yesterday.,envision,alaska,.53282261
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"May God bless you all, and may God continue to bless the Great State of Alaska.",bless,state,.65155286
AK2022.txt,Alaska,Dunleavy_Mike,61,0,The economic devastation hit Alaska like no other state.,economic,devastation,.64033145
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"In the near future, our $4.5 billion tourism industry is poised to welcome millions of travelers back to Alaska.",near,future,.71644819
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We all remember the huge spike in car thefts after SB 91 was signed in 2016.,huge,spike,.3642149
AK2022.txt,Alaska,Dunleavy_Mike,61,0,My administration cannot – it will not – accept these tragic outcomes as beyond our control.,administration,accept,.39628375
AK2022.txt,Alaska,Dunleavy_Mike,61,0,Carley knows how easily victims get lost in the shuffle .,carley,know,.46362916
AK2022.txt,Alaska,Dunleavy_Mike,61,0,Making sure government works for Alaskans wasn’t the only promise I made three years ago.,government,work,.43033794
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Because I’m an eternal optimist, I still believe we can bring out the best in each other.",eternal,optimist,.55305678
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"“Dad,” Catherine said, “Alaska has so much to offer.",dad,say,.4540022
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Together, we can make sure that the next generation doesn’t look South to find its opportunities and its dreams.",find,opportunity,.62372124
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"We’re making great strides with legislative support for funding this important program, and I thank you all for that.",important,program,.38728631
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We’ve seen our overall crime rate decline by 10 percent in 2019 and another 18.5 percent in 2020!,overall,decline,.78684187
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"In the near future, our $4.5 billion tourism industry is poised to welcome millions of travelers back to Alaska.",welcome,million,.51888895
AK2022.txt,Alaska,Dunleavy_Mike,61,0,I want to thank you again for the opportunity to speak to you tonight.,thank,you,.44988889
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"This is why I’ve supported our public schools, home schools, charter schools, and other schools of choice.",public,school,.32463321
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"“Dad,” Catherine said, “Alaska has so much to offer.",catherine,say,.53860688
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"It’s a difficult, typically thankless job, but no less critical to public safety.",thankless,job,.34214824
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"I will continue to work with our Department of Education, Commissioner Johnson, and the Legislature to improve our education system.",improve,system,.54025006
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Folks, our enemies are laughing all the way to the bank.",enemy,laugh,.48361677
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We take great pride in facing challenges head on.,face,challenge,.70118701
AK2022.txt,Alaska,Dunleavy_Mike,61,0,Carley Rose Kelly is an example of a survivor who is breaking these cycles.,break,cycle,.70953435
AK2022.txt,Alaska,Dunleavy_Mike,61,0,It will merely be a bumper sticker on a car crossing the Canadian border never to return.,canadian,border,.51357812
AK2022.txt,Alaska,Dunleavy_Mike,61,0,I will have the opportunity to work at a great job.,great,job,.4402678
AK2022.txt,Alaska,Dunleavy_Mike,61,0,In just the past two years we’ve seen prices go from negative to nearly $90 per barrel.,past,year,.52166069
AK2022.txt,Alaska,Dunleavy_Mike,61,0,and I thank the Legislature for standing with my administration and the people of Alaska by funding this effort.,fund,effort,.46148819
AK2022.txt,Alaska,Dunleavy_Mike,61,0,But we need these bills to move to make this happen.,need,bill,.40092626
AK2022.txt,Alaska,Dunleavy_Mike,61,0,She has had run-ins with the law; she chose unhealthy relationships; she became homeless.,choose,relationship,.49106571
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"It’s a difficult, typically thankless job, but no less critical to public safety.",public,safety,.42228162
AK2022.txt,Alaska,Dunleavy_Mike,61,0,No Alaskan should fear the IRS snooping around their bank account.,alaskan,fear,.45872715
AK2022.txt,Alaska,Dunleavy_Mike,61,0,Another pledge I made to Alaskans as I stood here three years ago was to promote economic growth and opportunity.,economic,growth,.61906743
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"If allowed to come to fruition, these projects can add more than 300,000 barrels per day in production.",project,add,.52249336
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Over the years, Sergeant Johnson has developed an impeccable reputation and positive relationships with the communities he serves.",johnson,develop,.52226716
AK2022.txt,Alaska,Dunleavy_Mike,61,0,These are not top-down proposals.,top,proposal,.7634424
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"This can generate a surplus this year, and next, even without one-time federal funds.",generate,surplus,.58076638
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Nearly overnight we lost more than 42,000 jobs.",lose,job,.61073685
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"We’re making great strides with legislative support for funding this important program, and I thank you all for that.",thank,you,.44988889
AK2022.txt,Alaska,Dunleavy_Mike,61,0,"Carley is here tonight, and, Carley, I congratulate you on your recovery and your commitment to others.",congratulate,you,.51678509
AK2022.txt,Alaska,Dunleavy_Mike,61,0,We’ll also continue to lead on protecting Alaskans’ medical freedoms.,protect,freedom,.79013622
AK2022.txt,Alaska,Dunleavy_Mike,61,0,It has transformed Alaska into the modern state that it is.,transform,alaska,.43207991
AK2022.txt,Alaska,Dunleavy_Mike,61,0,I have always envisioned an Alaska where parents are the most crucial component in the educational success of their children.,envision,alaska,.53282261
