filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
WI2022.txt,Wisconsin,Evers_Tony,71,0,"Well, tonight, I’m announcing I’m going to do it anyway.",do,it,.46025267
WI2022.txt,Wisconsin,Evers_Tony,71,0,And I opened that letter that night.,open,letter,.44766051
WI2022.txt,Wisconsin,Evers_Tony,71,0,"So, we’ve invested nearly $60 million into 12 regionally-based programs to meet the unique needs of different communities.",different,community,.50236928
WI2022.txt,Wisconsin,Evers_Tony,71,0,And this Blue Ribbon Commission is going to make recommendations for me to do just that in my next budget.,make,recommendation,.60795921
WI2022.txt,Wisconsin,Evers_Tony,71,0,"We’ve gotten to work trying to find innovative, long-term solutions to the workforce challenges we face.",innovative,solution,.61703849
WI2022.txt,Wisconsin,Evers_Tony,71,0,"And yes, we can help invest in housing security, more mental health supports, and more substance use treatment.",more,substance,.40835235
WI2022.txt,Wisconsin,Evers_Tony,71,0,I also directed $100 million to support Wisconsin farmers through our Farm Support Program.,direct,million,.54190111
WI2022.txt,Wisconsin,Evers_Tony,71,0,"This pandemic exposed serious concerns about our healthcare infrastructure and capacity, especially in our rural areas and communities.",expose,concern,.81677401
WI2022.txt,Wisconsin,Evers_Tony,71,0,"So, tonight, for the first time, I want to begin by telling a story I haven't shared before.",tell,story,.536026
WI2022.txt,Wisconsin,Evers_Tony,71,0,I raised hell and played bass guitar in a rock band in high school.,play,guitar,.48615462
WI2022.txt,Wisconsin,Evers_Tony,71,0,"Because of that letter, I went on to become a principal and state superintendent.",principal,superintendent,.37867409
WI2022.txt,Wisconsin,Evers_Tony,71,0,An analysis from November showed Wisconsin ranked second in the Midwest for getting our federal aid allocated.,wisconsin,rank,.48570952
WI2022.txt,Wisconsin,Evers_Tony,71,0,Every public school district can opt in to receive these funds–no matter how big or small.,district,opt,.56582332
WI2022.txt,Wisconsin,Evers_Tony,71,0,An analysis from November showed Wisconsin ranked second in the Midwest for getting our federal aid allocated.,analysis,show,.46246493
WI2022.txt,Wisconsin,Evers_Tony,71,0,The pandemic hit in the spring of 2020.,pandemic,hit,.41200909
WI2022.txt,Wisconsin,Evers_Tony,71,0,"It would have increased access to important mental health and wellness support to more than 9,000 Guard members.",important,support,.46709937
WI2022.txt,Wisconsin,Evers_Tony,71,0,It said “congratulations” because I’d been accepted into their master’s program for education.,say,congratulation,.4417195
WI2022.txt,Wisconsin,Evers_Tony,71,0,"States across our nation closed schools for the rest of the semester, Wisconsin included.",state,close,.56373394
WI2022.txt,Wisconsin,Evers_Tony,71,0,"It also hasn’t helped that, for a decade, local governments have been asked to do more with less.",it,help,.53538203
WI2022.txt,Wisconsin,Evers_Tony,71,0,"We’ve gotten to work trying to find innovative, long-term solutions to the workforce challenges we face.",find,solution,.5385353
WI2022.txt,Wisconsin,Evers_Tony,71,0,"So, let’s find common ground, let’s pass this plan, and let’s get this done.",find,ground,.32740286
WI2022.txt,Wisconsin,Evers_Tony,71,0,It said “congratulations” because I’d been accepted into their master’s program for education.,it,say,.54435122
WI2022.txt,Wisconsin,Evers_Tony,71,0,"And I call on this Legislature tonight to join me by ensuring this program receives long-term, sustainable funding.",receive,funding,.50048906
WI2022.txt,Wisconsin,Evers_Tony,71,0,An analysis from November showed Wisconsin ranked second in the Midwest for getting our federal aid allocated.,federal,aid,.41255474
