filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"We’re not only bringing jobs, we’re bringing high-speed broadband.",bring,broadband,.60785055
VA2022.txt,Virginia,Youngkin_Glenn,56,0,And we’re going to bring business efficiency to government bureaucracy.,bring,efficiency,.69984853
VA2022.txt,Virginia,Youngkin_Glenn,56,0,But we need to provide more funding for our police departments.,more,funding,.65566975
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Unelected political appointees lowered standards which inevitably led to a decline in student performance.,which,lead,.58274442
VA2022.txt,Virginia,Youngkin_Glenn,56,0,We are going to be better prepared for weather events that strain our highways and the electric grid.,electric,grid,.44221917
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"She’s a Wise County Deputy Sheriff who even after losing her husband, insisted on returning to serve.",lose,husband,.5522694
VA2022.txt,Virginia,Youngkin_Glenn,56,0,For we all share a common goal to leave a better Virginia for our children.,leave,virginia,.54521614
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Let’s train educators to see the signs of trafficking.,see,sign,.40852123
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"Schools exist for the educational benefit of children, and for that reason they must remain open.",school,exist,.35088733
VA2022.txt,Virginia,Youngkin_Glenn,56,0,The good news is that we have the ability to course-correct before this poor performance becomes permanent.,performance,become,.69792998
VA2022.txt,Virginia,Youngkin_Glenn,56,0,To form a government that works for ordinary citizens.,ordinary,citizen,.33518317
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Our fight against COVID-19 will move forward based on this simple principle we will protect lives and livelihoods.,fight,move,.53356588
VA2022.txt,Virginia,Youngkin_Glenn,56,0,And perhaps we’ll get one of those too.,get,one,.49369994
VA2022.txt,Virginia,Youngkin_Glenn,56,0,The good news is that we have the ability to course-correct before this poor performance becomes permanent.,good,news,.45347893
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Every governor for the last decade has stood in this chamber and told you that rural broadband was a priority.,rural,broadband,.67666554
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Every governor for the last decade has stood in this chamber and told you that rural broadband was a priority.,tell,you,.52250695
VA2022.txt,Virginia,Youngkin_Glenn,56,0,And my administration will dedicate itself to protecting and promoting it as a core principle of our service.,dedicate,itself,.59385961
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"You see, that’s where families talk about what matters to them.",you,see,.44675019
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Let’s also involve local law enforcement agencies in the approval of school safety audits.,local,agency,.3759861
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Natasha knows what life is like in other parts of the world.,natasha,know,.41859135
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"Thank you, God bless you, and may God bless the Commonwealth of Virginia.",bless,commonwealth,.55043268
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"We’re not only bringing jobs, we’re bringing high-speed broadband.",high,speed,.53336763
VA2022.txt,Virginia,Youngkin_Glenn,56,0,He gave his life in service to freedom.,give,life,.56422216
VA2022.txt,Virginia,Youngkin_Glenn,56,0,I’ve enjoyed getting to know so many of the members of these two legislative bodies both Republicans and Democrats.,know,many,.46799678
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Every governor for the last decade has stood in this chamber and told you that rural broadband was a priority.,last,decade,.54724962
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Not inadequate funding which creates more lawlessness.,which,create,.53204209
VA2022.txt,Virginia,Youngkin_Glenn,56,0,And to be working with you to build a future of limitless opportunity and strengthen the spirit of Virginia.,build,future,.54510707
VA2022.txt,Virginia,Youngkin_Glenn,56,0,One of which – Barrett – led us in the pledge of allegiance on Saturday.,one,lead,.52732581
VA2022.txt,Virginia,Youngkin_Glenn,56,0,But Washington continues to fiddle in the face of real supply chain challenges.,washington,continue,.51177478
VA2022.txt,Virginia,Youngkin_Glenn,56,0,We’ve shared meals together.,share,meal,.40197006
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Anyone who wears the uniform risks their life each day on the job.,anyone,risk,.31011
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Unelected political appointees lowered standards which inevitably led to a decline in student performance.,political,appointee,.44355497
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Anyone who wears the uniform risks their life each day on the job.,who,wear,.38002303
VA2022.txt,Virginia,Youngkin_Glenn,56,0,But only in localities that are increasing funding for their police departments.,increase,funding,.60735363
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Please join me in welcoming these future Virginia leaders to our commonwealth’s capitol.,future,leader,.43575653
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Almost all expressed a desire for a Virginia worthy of the ambitions of its people.,express,desire,.4939245
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Because she has lived the ideals of this great land.,great,land,.57497233
VA2022.txt,Virginia,Youngkin_Glenn,56,0,The means by which all children and their parents can realize their greatest dreams.,great,dream,.55598819
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Unelected political appointees lowered standards which inevitably led to a decline in student performance.,unelected,appointee,.53975672
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"As I travel Virginia, I remain in awe of the raw natural beauty of our Commonwealth.",raw,beauty,.60957062
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Those of us who live in the freedom they so valiantly protect must live lives worthy of their sacrifice.,protect,freedom,.79013622
VA2022.txt,Virginia,Youngkin_Glenn,56,0,And we’re going to win the competition for jobs and corporate re-locations.,win,competition,.62096566
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"I strongly encourage everyone to get vaccinated for Covid-19, and get the booster.",encourage,everyone,.49178627
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"You see, that’s where families talk about what matters to them.",family,talk,.43015921
VA2022.txt,Virginia,Youngkin_Glenn,56,0,We also need to give Virginians a real break on their personal income tax by doubling the standard deduction.,real,break,.56802201
VA2022.txt,Virginia,Youngkin_Glenn,56,0,It also means the science since the beginning of the pandemic has not been static.,it,mean,.45486042
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"Together, we will give Virginians real relief.",give,relief,.45046487
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Natasha represents the best of America.,represent,good,.61187989
VA2022.txt,Virginia,Youngkin_Glenn,56,0,Our fight against COVID-19 will move forward based on this simple principle we will protect lives and livelihoods.,protect,life,.7371909
VA2022.txt,Virginia,Youngkin_Glenn,56,0,But speaking to you as a friend and a neighbor I strongly encourage you to get the vaccine.,get,vaccine,.39647394
VA2022.txt,Virginia,Youngkin_Glenn,56,0,"Please join me in recognizing the sacrifice that her husband, Michael, made on our behalf.",make,that,.55786943
VA2022.txt,Virginia,Youngkin_Glenn,56,0,They do it because service is in their blood.,do,it,.46025267
VA2022.txt,Virginia,Youngkin_Glenn,56,0,They came out in record numbers to make their voice heard.,they,come,.5037818
VA2022.txt,Virginia,Youngkin_Glenn,56,0,I’ll admit I’ve never run a government agency.,run,agency,.45487311
VA2022.txt,Virginia,Youngkin_Glenn,56,0,We now have therapeutics better testing protocols and fortunately a less severe variant.,well,protocol,.535209
