filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
MD2022.txt,Maryland,Hogan_Larry,66,0,We need to find a way to fix the broken and toxic politics that is tearing us apart.,fix,politic,.54621249
MD2022.txt,Maryland,Hogan_Larry,66,0,There can be no more excuses.,more,excuse,.5379312
MD2022.txt,Maryland,Hogan_Larry,66,0,"Fortunately, the courts—not the legislature—will be the final arbiter.",final,arbiter,.6752696
MD2022.txt,Maryland,Hogan_Larry,66,0,We stepped up and rose to the challenge by bringing to bear the entire arsenal of government and public health.,entire,arsenal,.49728945
MD2022.txt,Maryland,Hogan_Larry,66,0,"When hospitals were overflowing, we added 6,000 additional surge beds and stood up new field hospitals.",new,hospital,.37564072
MD2022.txt,Maryland,Hogan_Larry,66,0,Far too often our first responders don’t get the appreciation they deserve.,get,appreciation,.60260278
MD2022.txt,Maryland,Hogan_Larry,66,0,"When hospitals were overflowing, we added 6,000 additional surge beds and stood up new field hospitals.",hospital,overflow,.35263574
MD2022.txt,Maryland,Hogan_Larry,66,0,Baltimore City once again ended last year with more than 300 homicides.,city,end,.49547282
MD2022.txt,Maryland,Hogan_Larry,66,0,These maps make a mockery of our democracy.,map,make,.50414187
MD2022.txt,Maryland,Hogan_Larry,66,0,I vowed that day that the politics that have divided our nation need not divide our state.,divide,state,.59582824
MD2022.txt,Maryland,Hogan_Larry,66,0,"Since we announced our Re-Fund The Police Initiative, many cities and states have begun to follow our lead.",announce,fund,.47917873
MD2022.txt,Maryland,Hogan_Larry,66,0,"We introduced fair maps, which were created by Maryland’s nonpartisan Citizens Redistricting Commission.",introduce,map,.3994391
MD2022.txt,Maryland,Hogan_Larry,66,0,"Each year when I have proposed critical tax relief for seniors, legislators have said we just can’t afford it.",afford,it,.48302346
MD2022.txt,Maryland,Hogan_Larry,66,0,"And to help our small businesses continue to grow, we’re eliminating even more costly fees and red tape.",eliminate,fee,.6980074
MD2022.txt,Maryland,Hogan_Larry,66,0,Our tax reduction package includes $650 million more in tax cuts for hardworking families.,package,include,.40141469
MD2022.txt,Maryland,Hogan_Larry,66,0,"And to help our small businesses continue to grow, we’re eliminating even more costly fees and red tape.",business,continue,.58936316
MD2022.txt,Maryland,Hogan_Larry,66,0,"When hospitals were overflowing, we added 6,000 additional surge beds and stood up new field hospitals.",stand,hospital,.44969952
MD2022.txt,Maryland,Hogan_Larry,66,0,We need to find a way to fix the broken and toxic politics that is tearing us apart.,broken,politic,.66338521
MD2022.txt,Maryland,Hogan_Larry,66,0,We have been able to accomplish these things despite some formidable and unforeseen challenges.,formidable,challenge,.77177107
MD2022.txt,Maryland,Hogan_Larry,66,0,I vowed that day that the politics that have divided our nation need not divide our state.,that,divide,.59462923
MD2022.txt,Maryland,Hogan_Larry,66,0,Our tax reduction package includes $650 million more in tax cuts for hardworking families.,include,million,.49110305
MD2022.txt,Maryland,Hogan_Larry,66,0,What makes the state of our state strong is the caliber and character of our people.,what,make,.56447583
MD2022.txt,Maryland,Hogan_Larry,66,0,It’s time to put the politics aside and to finally get this done.,put,politic,.620305
MD2022.txt,Maryland,Hogan_Larry,66,0,"Each year when I have proposed critical tax relief for seniors, legislators have said we just can’t afford it.",legislator,say,.46240467
MD2022.txt,Maryland,Hogan_Larry,66,0,"We introduced fair maps, which were created by Maryland’s nonpartisan Citizens Redistricting Commission.",fair,map,.3309049
MD2022.txt,Maryland,Hogan_Larry,66,0,Homicides and violent crime waves are surging in nearly every major city all across the country.,violent,wave,.62426841
MD2022.txt,Maryland,Hogan_Larry,66,0,People are being shot and are dying nearly every single day.,single,day,.41434297
MD2022.txt,Maryland,Hogan_Larry,66,0,Our tax reduction package includes $650 million more in tax cuts for hardworking families.,hardworking,family,.51756251
MD2022.txt,Maryland,Hogan_Larry,66,0,I vowed that day that the politics that have divided our nation need not divide our state.,divide,nation,.58671606
MD2022.txt,Maryland,Hogan_Larry,66,0,"Since we announced our Re-Fund The Police Initiative, many cities and states have begun to follow our lead.",many,city,.55390066
MD2022.txt,Maryland,Hogan_Larry,66,0,"When hospitals were overflowing, we added 6,000 additional surge beds and stood up new field hospitals.",add,bed,.40535811
